      时间,    开盘,    最高,    最低,    收盘,         成交量,LH_MAS.MA0   ,LH_MAS.M5_1  ,LH_MAS.M5_2  ,LH_MAS.M5_3  ,LH_MAS.M15_1 , VOL1.VOLUME, VOL1.MAVOL1, VOL1.MAVOL2, VOL1.MAVOL3, VOL1.LB    , VOL1.FZFL  , VOL1.分布  , VOL1.      , VOL1.      , VOL1.      , VOL1.      , VOL1.      ,LH_RQ.REDIAN,LH_RQ.GWANG ,LH_RQ.FL    ,LH_RQ.SL    ,LH_RQ.NORMAL,LH_DKCD.多头长度_S,LH_DKCD.多头长度,LH_DKCD.多头长度_L,LH_DKCD.空头长度_S,LH_DKCD.空头长度,LH_DKCD.空头长度_L,LH_SIGNAL.B     ,LH_SIGNAL.S     ,LH_KL.多头  ,LH_KL.空头  ,LH_KL.靠拢  ,LH_KT.空进攻,LH_KT.空调整,LH_KT.空中继34,LH_KT.空中继23,LH_KT.空中继12,LH_KT.抽MA4 ,LH_KT.抽MA3 ,LH_KT.抽MA2 ,LH_KT.抽MA1 ,LH_KT.超买  ,LH_KT.超买L ,LH_KT.反弹初,LH_KT.反弹中,LH_BSP.LABEL_BSP,LH_BSP.弱势  ,LH_DF_SLP.DF01  ,LH_DF_SLP.DF12  ,LH_DF_SLP.DF23  ,LH_DF_SLP.DF34  ,LH_DF_SLP.SLP0  ,LH_DF_SLP.SLP1  ,LH_DF_SLP.SLP2  ,LH_DF_SLP.SLP3  ,LH_DF_SLP.SLP4  ,LH_DF_SLP.MS0   ,LH_DF_SLP.MS1   ,LH_DF_SLP.MS2   ,LH_DF_SLP.MS3   ,LH_DF_SLP.MS0_HT,  VOL.VOLUME,  VOL.MAVOL1,  VOL.MAVOL2
 2022/07/25-22:55,3761,3762,3755,3760,2804,3759.2,3752.34,3743.58,3738.58,3732.24,2804,2773.1,2707.68,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,23,22,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,           ,           ,1.83,2.34,1.34,1.7,1000.09,1000.21,1000.22,1000.19,1000.13,1000.36,1000.33,1000.28,1000.23,1000.17,2804,3988.6,2773.1
 2022/07/25-23:00,3760,3762,3750,3754,2822,3758.04,3752.5,3744.09,3739.08,3732.6,2822,2922.1,2732.82,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,24,23,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,           ,           ,1.48,2.25,1.34,1.73,999.75,1000.04,1000.14,1000.14,1000.1,1000.23,1000.28,1000.25,1000.21,999.92,2822,4052.4,2922.1
 2022/07/25-09:05,3756,3766,3751,3754,9506,3757.15,3752.64,3744.58,3739.57,3732.95,9506,3700.8,2937.25,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,25,24,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,           ,           ,1.2,2.16,1.34,1.77,999.8,1000.04,1000.13,1000.13,1000.09,999.97,1000.15,1000.19,1000.17,999.78,9506,5356.4,3700.8
 2022/07/25-09:10,3754,3755,3731,3732,7897,3751.56,3750.68,3743.96,3739.33,3732.94,7897,4283.6,3100.98,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,26,25,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,           ,           ,0.24,1.8,1.24,1.71,998.67,999.48,999.84,999.93,1000,999.58,999.94,1000.08,1000.1,999.24,7897,5720,4283.6
 2022/07/25-09:15,3733,3735,3721,3730,5545,3746.77,3748.71,3743.28,3739.02,3732.89,5545,4671.4,3187.2,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,26,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,           ,           ,-0.52,1.45,1.14,1.64,998.83,999.47,999.82,999.92,999.99,999.26,999.76,999.98,1000.03,998.75,5545,5714.8,4671.4
 2022/07/25-09:20,3730,3744,3727,3742,3878,3745.71,3748.07,3743.22,3739.12,3733.04,3878,4959.1,3194.4,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,27,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,           ,           ,-0.63,1.3,1.1,1.63,999.7,999.83,999.98,1000.03,1000.04,999.25,999.7,999.94,1000,999.27,3878,5929.6,4959.1
 2022/07/25-09:25,3742,3748,3737,3744,3248,3745.33,3747.68,3743.26,3739.28,3733.22,3248,5033.6,3188.85,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,28,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,           ,           ,-0.63,1.18,1.06,1.62,999.87,999.9,1000.01,1000.04,1000.05,999.27,999.67,999.91,999.98,999.79,3248,6014.8,5033.6
 2022/07/25-09:30,3744,3744,3730,3730,3810,3741.92,3746,3742.61,3738.97,3733.17,3810,5116,3221.5,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,29,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,           ,           ,-1.09,0.91,0.97,1.55,999.15,999.55,999.83,999.92,999.99,999.39,999.69,999.91,999.98,999.51,3810,4875.6,5116
 2022/07/25-09:35,3730,3736,3727,3732,5468,3739.72,3744.66,3742.09,3738.74,3733.15,5468,5054.9,3316.5,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,30,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,           ,           ,-1.32,0.69,0.9,1.5,999.42,999.64,999.86,999.94,999.99,999.54,999.73,999.92,999.98,999.29,5468,4389.8,5054.9
 2022/07/25-09:40,3732,3739,3731,3736,2935,3738.89,3743.84,3741.8,3738.65,3733.2,2935,4791.3,3335.23,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,31,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,           ,           ,-1.32,0.55,0.84,1.46,999.75,999.78,999.92,999.98,1000.01,999.55,999.72,999.9,999.97,999.59,2935,3867.8,4791.3
 2022/07/25-09:45,3736,3746,3733,3745,2458,3740.25,3743.95,3741.95,3738.86,3733.39,2458,4756.7,3330.77,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,32,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,           ,           ,-0.99,0.53,0.83,1.46,1000.28,1000.03,1000.04,1000.06,1000.05,999.65,999.75,999.91,999.97,1000.02,2458,3583.8,4756.7
 2022/07/25-09:50,3745,3747,3740,3745,1648,3741.3,3744.05,3742.1,3739.06,3733.58,1648,4639.3,3333.32,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,33,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,           ,           ,-0.73,0.52,0.81,1.47,1000.23,1000.03,1000.04,1000.05,1000.05,999.92,999.87,999.97,1000.01,1000.26,1648,3263.8,4639.3
 2022/07/25-09:55,3744,3745,3737,3740,1457,3741.01,3743.66,3742,3739.09,3733.69,1457,3834.4,3331.27,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,34,33,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,           ,           ,-0.71,0.45,0.78,1.45,999.91,999.9,999.97,1000.01,1000.03,1000.04,999.93,999.99,1000.02,1000.07,1457,2793.2,3834.4
 2022/07/25-10:00,3740,3740,3731,3738,1974,3740.34,3743.12,3741.8,3739.06,3733.76,1974,3242.1,3359.18,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,35,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,           ,           ,-0.74,0.35,0.73,1.42,999.82,999.86,999.95,999.99,1000.02,1000.06,999.95,1000,1000.03,999.87,1974,2094.4,3242.1
 2022/07/25-10:05,3737,3752,3735,3751,2853,3742.71,3743.87,3742.25,3739.45,3734.05,2853,2972.9,3379.02,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,36,35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.31,0.43,0.75,1.45,1000.55,1000.2,1000.12,1000.1,1000.08,1000.13,999.99,1000.02,1000.04,1000.19,2853,2078,2972.9
 2022/07/25-10:10,3751,3752,3740,3740,1279,3742.11,3743.51,3742.14,3739.47,3734.14,1279,2713,3363.55,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,37,36,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.37,0.36,0.71,1.42,999.86,999.9,999.97,1000,1000.03,1000.04,999.96,1000,1000.03,1000.21,1279,1842.2,2713
 2022/07/25-10:15,3741,3746,3738,3743,1030,3742.31,3743.46,3742.18,3739.58,3734.29,1030,2491.2,3322.2,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,38,37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,0.34,0.7,1.42,1000.04,999.99,1000.01,1000.03,1000.04,1000.07,999.99,1000.01,1000.03,999.95,1030,1718.6,2491.2
 2022/07/25-10:35,3743,3745,3736,3742,2238,3742.24,3743.32,3742.17,3739.66,3734.42,2238,2334,3324.73,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,39,38,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.31,0.67,1.4,999.98,999.96,1000,1000.02,1000.03,1000.11,1000.01,1000.02,1000.04,1000.01,2238,1874.8,2334
 2022/07/25-10:40,3742,3751,3741,3750,2458,3743.96,3743.95,3742.56,3740,3734.68,2458,2033,3117,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,1,40,39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.68,1.42,1000.41,1000.17,1000.1,1000.09,1000.07,1000.07,1000.01,1000.02,1000.04,1000.2,2458,1971.6,2033
 2022/07/25-10:45,3750,3759,3748,3757,3824,3746.86,3745.2,3743.26,3740.56,3735.04,3824,2121.9,3059.25,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,2,41,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.52,0.72,1.47,1000.7,1000.33,1000.19,1000.15,1000.1,1000.29,1000.11,1000.07,1000.07,1000.56,3824,2165.8,2121.9
 2022/07/25-10:50,3757,3758,3749,3752,2092,3748,3745.85,3743.69,3740.93,3735.32,2092,2085.3,3001.7,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,3,42,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.58,0.74,1.5,1000.3,1000.17,1000.11,1000.1,1000.08,1000.35,1000.16,1000.1,1000.09,1000.5,2092,2328.4,2085.3
 2022/07/25-10:55,3753,3759,3753,3755,1230,3749.56,3746.72,3744.24,3741.4,3735.65,1230,2043.5,2956.6,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,4,43,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.66,0.76,1.54,1000.4,1000.23,1000.15,1000.12,1000.09,1000.45,1000.23,1000.14,1000.12,1000.35,1230,2368.4,2043.5
 2022/07/25-11:00,3756,3761,3754,3757,2019,3751.21,3747.7,3744.86,3741.91,3736,2019,2099.7,2936.25,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,5,44,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.76,0.79,1.58,1000.42,1000.26,1000.17,1000.14,1000.09,1000.46,1000.25,1000.15,1000.13,1000.41,2019,2324.6,2099.7
 2022/07/25-11:05,3759,3760,3755,3757,706,3752.5,3748.58,3745.45,3742.4,3736.35,706,1972.9,2889.27,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,6,45,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0.84,0.82,1.62,1000.34,1000.24,1000.16,1000.13,1000.09,1000.36,1000.23,1000.15,1000.12,1000.38,706,1974.2,1972.9
 2022/07/25-11:10,3756,3758,3751,3753,1438,3752.61,3749,3745.82,3742.75,3736.62,1438,1831.4,2862.13,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,7,46,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.85,0.82,1.64,1000.06,1000.11,1000.1,1000.09,1000.07,1000.3,1000.21,1000.14,1000.12,1000.2,1438,1497,1831.4
 2022/07/25-11:15,3752,3756,3745,3749,1515,3751.81,3749,3745.98,3742.95,3736.83,1515,1855,2850.07,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,8,47,46,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.81,0.81,1.64,999.83,1000,1000.04,1000.05,1000.05,1000.16,1000.15,1000.12,1000.1,999.95,1515,1381.6,1855
 2022/07/25-11:20,3750,3753,3744,3747,1212,3750.74,3748.81,3746.03,3743.09,3737,1212,1873.2,2813.27,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,9,48,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.74,0.79,1.63,999.76,999.95,1000.01,1000.04,1000.05,1000,1000.07,1000.08,1000.08,999.8,1212,1378,1873.2
 2022/07/25-11:25,3747,3748,3739,3741,2533,3748.57,3748.07,3745.78,3743.02,3737.06,2533,1902.7,2828.3,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,10,49,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.61,0.74,1.59,999.49,999.8,999.93,999.98,1000.02,999.78,999.97,1000.02,1000.04,999.62,2533,1480.8,1902.7
 2022/07/25-11:30,3741,3744,3735,3737,2205,3746,3747.01,3745.35,3742.82,3737.06,2205,1877.4,2821.82,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,50,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27,0.44,0.68,1.54,999.38,999.72,999.89,999.95,1000,999.61,999.87,999.97,1000,999.43,2205,1780.6,1877.4
 2022/07/25-13:35,3736,3743,3731,3740,2841,3744.67,3746.35,3745.09,3742.73,3737.11,2841,1779.1,2851.68,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,51,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.45,0.34,0.63,1.5,999.66,999.82,999.93,999.98,1000.01,999.57,999.82,999.94,999.98,999.52,2841,2061.2,1779.1
 2022/07/25-13:40,3740,3747,3738,3740,1447,3743.63,3745.74,3744.84,3742.64,3737.16,1447,1714.6,2832.43,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,52,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.56,0.24,0.59,1.46,999.73,999.84,999.93,999.98,1000.01,999.56,999.8,999.92,999.97,999.7,1447,2047.6,1714.6
 2022/07/25-13:45,3741,3742,3731,3735,3784,3741.71,3744.72,3744.36,3742.39,3737.12,3784,1970,2893.73,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,53,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0.09,0.53,1.41,999.52,999.73,999.87,999.93,999.99,999.57,999.78,999.91,999.96,999.62,3784,2562,1970
 2022/07/25-13:50,3733,3737,3727,3729,3239,3738.89,3743.22,3743.61,3741.95,3736.99,3239,2092,2931.73,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16,-0.1,0.44,1.33,999.29,999.6,999.8,999.88,999.96,999.55,999.75,999.88,999.94,999.4,3239,2703.2,2092
 2022/07/25-13:55,3730,3736,3728,3733,1289,3737.58,3742.25,3743.1,3741.66,3736.92,1289,2150.3,2912.23,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,54,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25,-0.23,0.38,1.27,999.65,999.74,999.86,999.92,999.98,999.55,999.73,999.87,999.93,999.47,1289,2520,2150.3
 2022/07/25-14:00,3734,3737,3730,3735,1378,3737.01,3741.56,3742.7,3741.44,3736.89,1378,2144.3,2905,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,55,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.22,-0.31,0.34,1.22,999.82,999.82,999.89,999.94,999.99,999.57,999.72,999.86,999.92,999.74,1378,2227.4,2144.3
 2022/07/25-14:05,3734,3744,3734,3739,1581,3737.45,3741.31,3742.52,3741.36,3736.93,1581,2150.9,2919.5,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,56,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.03,-0.32,0.31,1.18,1000.07,999.93,999.95,999.98,1000.01,999.71,999.77,999.88,999.93,999.95,1581,2254.2,2150.9
 2022/07/25-14:10,3740,3745,3738,3740,790,3738.02,3741.19,3742.4,3741.31,3736.98,790,2108.7,2876.68,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,57,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.85,-0.32,0.29,1.16,1000.11,999.97,999.97,999.99,1000.01,999.91,999.86,999.92,999.96,1000.09,790,1655.4,2108.7
 2022/07/25-14:15,3741,3746,3739,3740,1188,3738.46,3741.08,3742.28,3741.27,3737.03,1188,1974.2,2831.73,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,58,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,-0.32,0.27,1.13,1000.09,999.97,999.97,999.99,1000.01,1000.03,999.92,999.95,999.97,1000.1,1188,1245.2,1974.2
 2022/07/25-14:20,3739,3747,3732,3735,1004,3737.69,3740.5,3741.93,3741.07,3736.99,1004,1854.1,2704.85,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,59,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,-0.38,0.23,1.09,999.8,999.85,999.91,999.95,999.99,1000.02,999.93,999.95,999.98,999.95,1004,1188.2,1854.1
 2022/07/25-14:25,3734,3741,3733,3740,601,3738.2,3740.45,3741.83,3741.03,3737.04,601,1630.1,2580.6,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,60,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,-0.37,0.21,1.07,1000.11,999.99,999.97,999.99,1000.01,1000.03,999.94,999.95,999.98,999.96,601,1032.8,1630.1
 2022/07/25-14:30,3740,3742,3736,3742,332,3739.05,3740.6,3741.84,3741.06,3737.13,332,1518.6,2518.8,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,61,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41,-0.33,0.21,1.05,1000.2,1000.04,1000,1000.01,1000.02,1000.05,999.96,999.96,999.98,1000.15,332,783,1518.6
 2022/07/25-14:35,3741,3742,3731,3736,1052,3738.37,3740.16,3741.55,3740.9,3737.11,1052,1245.4,2474.55,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,62,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48,-0.37,0.18,1.01,999.84,999.88,999.92,999.96,1000,999.99,999.94,999.95,999.97,1000.02,1052,835.4,1245.4
 2022/07/25-14:40,3736,3739,3728,3728,1241,3736.07,3739,3740.89,3740.47,3736.96,1241,1045.6,2267.93,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,63,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.79,-0.51,0.11,0.94,999.44,999.69,999.82,999.89,999.96,999.9,999.9,999.93,999.96,999.64,1241,846,1045.6
 2022/07/25-14:45,3729,3733,3723,3730,2525,3734.72,3738.14,3740.36,3740.13,3736.84,2525,1169.2,2133.63,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,64,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.92,-0.59,0.06,0.88,999.66,999.77,999.86,999.91,999.97,999.78,999.85,999.9,999.94,999.55,2525,1150.2,1169.2
 2022/07/25-14:50,3731,3731,3724,3728,1715,3733.22,3737.18,3739.76,3739.73,3736.7,1715,1202.9,2037.88,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,65,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06,-0.69,0.01,0.81,999.62,999.74,999.84,999.89,999.96,999.64,999.77,999.86,999.91,999.64,1715,1373,1202.9
 2022/07/25-14:55,3729,3735,3727,3730,2175,3732.51,3736.49,3739.28,3739.41,3736.58,2175,1262.3,1995.3,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,0,14,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.07,-0.75,-0.03,0.76,999.8,999.82,999.87,999.91,999.97,999.63,999.75,999.85,999.9,999.71,2175,1741.6,1262.3
 2022/07/25-15:00,3730,3731,3725,3727,1990,3731.28,3735.59,3738.68,3739.01,3736.43,1990,1382.3,1963.85,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,0,15,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.15,-0.83,-0.09,0.69,999.68,999.76,999.84,999.89,999.96,999.69,999.77,999.85,999.9,999.74,1990,1929.2,1382.3
 2022/07/26-21:05,3727,3736,3694,3705,14224,3725.44,3732.68,3737.04,3737.89,3735.91,14224,2685.9,2224.2,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,0,16,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.94,-1.17,-0.23,0.53,998.57,999.22,999.56,999.7,999.86,999.42,999.63,999.78,999.85,999.12,14224,4525.8,2685.9
 2022/07/26-21:10,3707,3707,3689,3694,7631,3718.46,3728.99,3734.94,3736.45,3735.21,7631,3348.6,2278.27,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,0,17,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82,-1.59,-0.4,0.33,998.26,999.01,999.44,999.61,999.81,999.08,999.45,999.68,999.78,998.41,7631,5547,3348.6
 2022/07/26-21:15,3694,3702,3672,3680,7799,3709.91,3724.33,3732.26,3734.6,3734.3,7799,4068.4,2399.88,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,0,18,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.86,-2.12,-0.63,0.08,997.85,998.75,999.28,999.5,999.76,998.59,999.18,999.53,999.68,998.06,7799,6763.8,4068.4
 2022/07/26-21:20,3679,3685,3675,3679,6015,3703.04,3720.01,3729.66,3732.78,3733.39,6015,4636.7,2488.8,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,0,19,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-4.55,-2.59,-0.83,-0.16,998.23,998.84,999.3,999.51,999.76,998.23,998.96,999.4,999.58,998.04,6015,7531.8,4636.7
 2022/07/26-21:25,3678,3684,3677,3680,3054,3697.92,3716.2,3727.24,3731.05,3732.51,3054,4836.9,2523.95,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,0,20,7,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.9,-2.96,-1.02,-0.39,998.63,998.98,999.35,999.54,999.76,998.24,998.89,999.34,999.54,998.43,3054,7744.6,4836.9
 2022/07/26-21:30,3680,3693,3679,3689,3481,3695.94,3713.61,3725.37,3729.67,3731.79,3481,5060.9,2574.55,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,0,21,8,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.74,-3.15,-1.15,-0.57,999.39,999.3,999.5,999.63,999.81,998.53,998.97,999.36,999.55,999.01,3481,5596,5060.9
 2022/07/26-21:35,3689,3692,3681,3681,2175,3692.62,3710.5,3723.21,3728.07,3730.95,2175,5025.9,2579.57,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,0,22,9,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.8,-3.41,-1.3,-0.77,999.08,999.16,999.42,999.57,999.78,998.83,999.07,999.39,999.56,999.23,2175,4504.8,5025.9
 2022/07/26-21:40,3681,3685,3680,3684,1923,3690.7,3707.98,3721.3,3726.63,3730.17,1923,5046.7,2556.32,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,0,23,10,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.64,-3.57,-1.43,-0.95,999.43,999.32,999.49,999.61,999.79,999.13,999.19,999.44,999.59,999.25,1923,3329.6,5046.7
 2022/07/26-21:45,3684,3689,3681,3682,1992,3688.77,3705.51,3719.38,3725.17,3729.37,1992,5028.4,2574.15,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,0,24,11,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.49,-3.72,-1.55,-1.13,999.43,999.33,999.48,999.61,999.79,999.33,999.28,999.47,999.61,999.43,1992,2525,5028.4
 2022/07/26-21:50,3683,3691,3680,3691,1880,3689.27,3704.12,3718,3724.05,3728.74,1880,5017.4,2595.4,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,0,25,12,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.99,-3.73,-1.62,-1.26,1000.03,999.63,999.63,999.7,999.83,999.49,999.36,999.5,999.62,999.73,1880,2290.2,5017.4
 2022/07/26-21:55,3691,3692,3683,3688,1472,3688.98,3702.59,3716.53,3722.86,3728.07,1472,3742.2,2576.25,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,0,0,26,13,8,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.65,-3.75,-1.7,-1.4,999.86,999.59,999.61,999.68,999.82,999.69,999.47,999.55,999.65,999.95,1472,1888.4,3742.2
