      时间,    开盘,    最高,    最低,    收盘,         成交量,LH_MAS.MA0   ,LH_MAS.M5_1  ,LH_MAS.M5_2  ,LH_MAS.M5_3  ,LH_MAS.M15_1 , VOL1.VOLUME, VOL1.MAVOL1, VOL1.MAVOL2, VOL1.MAVOL3, VOL1.LB    , VOL1.FZFL  , VOL1.分布  , VOL1.      , VOL1.      , VOL1.      , VOL1.      , VOL1.      ,LH_RQ.REDIAN,LH_RQ.GWANG ,LH_RQ.FL    ,LH_RQ.SL    ,LH_RQ.NORMAL,LH_DKCD.多头长度_S,LH_DKCD.多头长度,LH_DKCD.多头长度_L,LH_DKCD.空头长度_S,LH_DKCD.空头长度,LH_DKCD.空头长度_L,LH_SIGNAL.B     ,LH_SIGNAL.S     ,LH_KL.多头  ,LH_KL.空头  ,LH_KL.靠拢  ,LH_KT.空进攻,LH_KT.空调整,LH_KT.空中继34,LH_KT.空中继23,LH_KT.空中继12,LH_KT.抽MA4 ,LH_KT.抽MA3 ,LH_KT.抽MA2 ,LH_KT.抽MA1 ,LH_KT.超买  ,LH_KT.超买L ,LH_KT.反弹初,LH_KT.反弹中,LH_BSP.LABEL_BSP,LH_BSP.弱势  ,LH_DF_SLP.DF01  ,LH_DF_SLP.DF12  ,LH_DF_SLP.DF23  ,LH_DF_SLP.DF34  ,LH_DF_SLP.SLP0  ,LH_DF_SLP.SLP1  ,LH_DF_SLP.SLP2  ,LH_DF_SLP.SLP3  ,LH_DF_SLP.SLP4  ,LH_DF_SLP.MS0   ,LH_DF_SLP.MS1   ,LH_DF_SLP.MS2   ,LH_DF_SLP.MS3   ,LH_DF_SLP.MS0_HT,  VOL.VOLUME,  VOL.MAVOL1,  VOL.MAVOL2
 2022/07/07-22:00,673,676.5,672.5,674.5,2880,672.83,670.92,669.45,670.11,673.38,2880,4392.6,5110.02,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,12,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,           ,           ,2.86,2.19,-0.99,-4.87,1000.65,1000.56,1000.39,1000.22,1000.03,1000.18,1000.36,1000.28,1000.14,1000.46,2880,3446.2,4392.6
 2022/07/07-22:05,674.5,675,673.5,674.5,1209,673.2,671.26,669.7,670.26,673.39,1209,3805.2,4988.88,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,13,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,           ,           ,2.9,2.33,-0.84,-4.68,1000.52,1000.51,1000.37,1000.21,1000.03,1000.44,1000.47,1000.34,1000.19,1000.59,1209,2928,3805.2
 2022/07/07-22:10,674.5,679.5,673.5,678.5,3657,674.38,671.95,670.13,670.53,673.48,3657,3584.1,4913.15,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,14,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,           ,           ,3.63,2.72,-0.6,-4.4,1001.61,1001.03,1000.64,1000.4,1000.13,1000.76,1000.62,1000.42,1000.25,1001.07,3657,2915,3584.1
 2022/07/07-22:15,678.5,681.5,675.5,676,6763,674.74,672.33,670.41,670.71,673.52,6763,3835,4952.95,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,15,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,           ,           ,3.59,2.86,-0.44,-4.19,1000.54,1000.57,1000.43,1000.27,1000.06,1000.83,1000.67,1000.46,1000.28,1001.07,6763,3735.2,3835
 2022/07/07-22:20,676,677.5,671,672.5,5430,674.24,672.35,670.51,670.77,673.5,5430,3940.3,4955.3,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,16,0,0,0,0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,           ,           ,2.82,2.74,-0.37,-4.08,999.4,1000.02,1000.15,1000.09,999.97,1000.52,1000.53,1000.4,1000.24,999.97,5430,3987.8,3940.3
 2022/07/07-22:25,672,674,670,671.5,3608,673.63,672.27,670.56,670.79,673.47,3608,3789.8,4937.1,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,17,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,           ,           ,2.03,2.54,-0.34,-4,999.22,999.88,1000.07,1000.04,999.95,1000.19,1000.38,1000.32,1000.2,999.31,3608,4133.4,3789.8
 2022/07/07-22:30,672,674.5,672,673,1758,673.49,672.34,670.68,670.86,673.46,1758,3585.6,4925.55,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,18,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,           ,           ,1.72,2.47,-0.27,-3.88,999.82,1000.1,1000.18,1000.11,999.99,999.74,1000.15,1000.21,1000.12,999.52,1758,4243.2,3585.6
 2022/07/07-22:35,673,675.5,672.5,672.5,1826,673.27,672.35,670.77,670.92,673.45,1826,3396,4918.92,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,19,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,           ,           ,1.37,2.36,-0.22,-3.77,999.71,1000.02,1000.13,1000.08,999.98,999.54,1000.01,1000.13,1000.08,999.76,1826,3877,3396
 2022/07/07-22:40,673,675.5,672,675,1978,673.66,672.61,670.98,671.05,673.47,1978,3327.6,4841.98,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,20,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,           ,           ,1.57,2.43,-0.11,-3.61,1000.51,1000.37,1000.31,1000.2,1000.04,999.81,1000.1,1000.17,1000.11,1000.11,1978,2920,3327.6
 2022/07/07-22:45,675,675.5,673,674,1859,673.73,672.74,671.12,671.15,673.48,1859,3096.8,4693.7,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,21,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,           ,           ,1.48,2.41,-0.03,-3.48,1000.11,1000.2,1000.22,1000.14,1000.01,1000.04,1000.17,1000.21,1000.13,1000.31,1859,2205.8,3096.8
 2022/07/07-22:50,673.5,677.5,673.5,677,2233,674.46,673.14,671.41,671.34,673.54,2233,3032.1,4618.35,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,           ,           ,1.96,2.58,0.11,-3.28,1000.98,1000.6,1000.43,1000.29,1000.09,1000.33,1000.3,1000.27,1000.18,1000.54,2233,1930.8,3032.1
 2022/07/07-22:55,676.5,678.5,673.5,673.5,2205,674.25,673.18,671.51,671.41,673.54,2205,3131.7,4460.4,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,23,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,           ,           ,1.59,2.48,0.15,-3.17,999.74,1000.05,1000.15,1000.11,1000,1000.34,1000.31,1000.28,1000.18,1000.36,2205,2020.2,3131.7
 2022/07/07-23:00,673.5,674,669.5,670.5,3984,673.41,672.92,671.46,671.38,673.49,3984,3164.4,4405.8,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,24,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,           ,           ,0.73,2.17,0.12,-3.14,998.91,999.62,999.93,999.96,999.93,999.93,1000.12,1000.18,1000.12,999.32,3984,2451.8,3164.4
 2022/07/07-09:05,676,676.5,672,673,6320,673.32,672.93,671.54,671.43,673.48,6320,3120.1,4435.7,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,25,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,2.07,0.16,-3.05,999.87,1000.01,1000.11,1000.08,999.99,999.87,1000.07,1000.15,1000.11,999.39,6320,3320.2,3120.1
 2022/07/07-09:10,673,674,671,671.5,2616,672.92,672.79,671.54,671.44,673.45,2616,2838.7,4365.58,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,26,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,1.87,0.15,-3,999.45,999.8,1000,1000,999.95,999.49,999.87,1000.05,1000.04,999.66,2616,3471.6,2838.7
 2022/07/07-09:15,671.5,674,670.5,674,3772,673.16,672.91,671.66,671.52,673.46,3772,2855.1,4351.23,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,27,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,1.87,0.2,-2.88,1000.3,1000.17,1000.18,1000.13,1000.01,999.63,999.9,1000.05,1000.04,999.87,3772,3779.4,2855.1
 2022/07/07-09:20,673.5,675,672,675,3322,673.57,673.11,671.82,671.63,673.48,3322,3011.5,4373.8,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,28,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,1.92,0.28,-2.75,1000.54,1000.3,1000.24,1000.17,1000.04,1000.04,1000.07,1000.13,1000.09,1000.42,3322,4002.8,3011.5
 2022/07/07-09:25,675,675.5,672,672.5,2909,673.33,673.05,671.85,671.66,673.47,2909,3119.8,4292.67,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,29,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,1.78,0.28,-2.69,999.69,999.91,1000.05,1000.04,999.98,999.99,1000.04,1000.12,1000.09,1000.11,2909,3787.8,3119.8
 2022/07/07-09:30,672.5,674,669,671.5,4653,672.92,672.9,671.84,671.66,673.43,4653,3387.3,4345.63,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,30,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03,1.59,0.27,-2.65,999.45,999.78,999.97,999.99,999.95,999.99,1000.04,1000.11,1000.08,999.57,4653,3454.4,3387.3
 2022/07/07-09:35,671.5,676.5,670.5,674,4105,673.16,673.01,671.94,671.73,673.44,4105,3611.9,4372.35,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,31,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,1.59,0.31,-2.54,1000.3,1000.16,1000.16,1000.11,1000.01,1000,1000.04,1000.11,1000.08,999.88,4105,3752.2,3611.9
 2022/07/07-09:40,674,675,671,672.5,2617,673.02,672.96,671.97,671.76,673.43,2617,3650.3,4384.15,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,32,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,1.47,0.31,-2.48,999.8,999.93,1000.04,1000.04,999.98,999.81,999.94,1000.06,1000.05,1000.05,2617,3521.2,3650.3
 2022/07/07-09:45,673,674.5,671.5,672.5,1618,672.9,672.92,671.99,671.78,673.41,1618,3591.6,4346.13,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,1.37,0.32,-2.42,999.84,999.94,1000.04,1000.04,999.98,999.85,999.95,1000.05,1000.05,999.82,1618,3180.4,3591.6
 2022/07/07-09:50,672.5,674,669,670,3513,672.26,672.64,671.9,671.72,673.36,3513,3544.5,4238.05,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.57,1.1,0.26,-2.43,999.13,999.59,999.86,999.91,999.92,999.77,999.9,1000.02,1000.03,999.48,3513,3301.2,3544.5
 2022/07/07-09:55,670,672,669.5,671,1450,671.98,672.48,671.85,671.7,673.32,1450,3057.5,4102.73,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,0.94,0.23,-2.41,999.6,999.77,999.93,999.96,999.94,999.59,999.8,999.97,999.99,999.36,1450,2660.6,3057.5
 2022/07/07-10:00,671,676,670,673.5,3663,672.32,672.58,671.93,671.76,673.32,3663,3162.2,4085.57,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39,0.96,0.26,-2.32,1000.42,1000.14,1000.12,1000.09,1000,999.75,999.86,999.99,1000,1000.01,3663,2572.2,3162.2
 2022/07/07-10:05,674,679,674,677,5502,673.36,673,672.18,671.93,673.38,5502,3335.2,4047.38,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,1.22,0.37,-2.16,1001.38,1000.63,1000.37,1000.26,1000.09,1000.13,1000.03,1000.07,1000.06,1000.9,5502,3149.2,3335.2
 2022/07/07-10:10,677,679,674.5,676,4019,673.94,673.29,672.37,672.06,673.42,4019,3404.9,4018.35,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,2,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98,1.37,0.45,-2.02,1000.8,1000.42,1000.28,1000.2,1000.06,1000.55,1000.24,1000.17,1000.13,1001.09,4019,3629.4,3404.9
 2022/07/07-10:15,676,677,674,676.5,4219,674.51,673.59,672.57,672.21,673.47,4219,3535.9,3967.18,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,3,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.37,1.52,0.53,-1.88,1000.79,1000.45,1000.3,1000.22,1000.08,1000.85,1000.41,1000.27,1000.19,1000.8,4219,3770.6,3535.9
 2022/07/07-10:35,676,680.5,676,680,4316,675.73,674.2,672.93,672.47,673.58,4316,3502.2,3872.4,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,4,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.27,1.89,0.69,-1.66,1001.67,1000.91,1000.54,1000.38,1000.16,1001.16,1000.6,1000.37,1000.26,1001.23,4316,4343.8,3502.2
 2022/07/07-10:40,679.5,681.5,677.5,678.5,3571,676.35,674.61,673.2,672.66,673.66,3571,3448.8,3707.82,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,5,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.58,2.09,0.8,-1.49,1000.89,1000.61,1000.4,1000.29,1000.12,1001.04,1000.6,1000.38,1000.27,1001.28,3571,4325.4,3448.8
 2022/07/07-10:45,678,687.5,678,686.5,8789,678.6,675.74,673.85,673.12,673.88,8789,4066,3785.25,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,6,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.25,2.81,1.09,-1.13,1003.08,1001.68,1000.96,1000.67,1000.31,1001.61,1000.91,1000.55,1000.39,1001.98,8789,4982.8,4066
 2022/07/07-10:50,686.5,691,685,689,9743,680.91,677.01,674.59,673.64,674.13,9743,4878.5,3851.75,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,7,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.8,3.59,1.41,-0.72,1003.19,1001.87,1001.1,1000.77,1000.37,1002.21,1001.27,1000.75,1000.53,1003.14,9743,6127.6,4878.5
 2022/07/07-10:55,688.5,691,688,690,5679,682.93,678.24,675.34,674.17,674.39,5679,5095.1,3847.02,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,8,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.96,4.3,1.73,-0.32,1002.84,1001.83,1001.11,1000.8,1000.39,1002.5,1001.5,1000.89,1000.63,1003.02,5679,6419.6,5095.1
 2022/07/07-11:00,690.5,690.5,686,687.5,4257,683.95,679.13,675.94,674.61,674.6,4257,5375.8,3847.1,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,9,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15,4.73,1.96,0.01,1001.53,1001.3,1000.88,1000.65,1000.32,1002.66,1001.67,1001.01,1000.72,1002.19,4257,6407.8,5375.8
 2022/07/07-11:05,687.5,690,684.5,690,6281,685.29,680.16,676.62,675.12,674.86,6281,5637.6,3894.7,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,10,25,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,5.24,2.23,0.38,1001.96,1001.53,1001.02,1000.75,1000.38,1002.38,1001.63,1001.03,1000.74,1001.74,6281,6949.8,5637.6
 2022/07/07-11:10,690,695,688.5,694.5,8576,687.34,681.53,677.49,675.75,675.18,8576,5945,3981.27,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,11,26,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,5.97,2.58,0.84,1002.88,1002.01,1001.29,1000.94,1000.48,1002.3,1001.67,1001.07,1000.78,1002.42,8576,6907.2,5945
 2022/07/07-11:15,694.5,702.5,693,699.5,15232,690.04,683.24,678.57,676.53,675.59,15232,7066.3,4267.08,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,12,27,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.06,6.9,3.01,1.4,1003.75,1002.51,1001.58,1001.15,1000.6,1002.53,1001.84,1001.19,1000.87,1003.31,15232,8005,7066.3
 2022/07/07-11:20,699.5,700.5,697,699,5951,692.03,684.74,679.56,677.27,675.97,5951,7239.5,4322.8,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,13,28,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.77,7.64,3.39,1.91,1002.84,1002.2,1001.47,1001.09,1000.57,1002.86,1002.06,1001.34,1000.98,1003.3,5951,8059.4,7239.5
 2022/07/07-11:25,699,701,697.5,699,5337,693.58,686.1,680.51,677.98,676.35,5337,7341.6,4389.67,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,14,29,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.04,8.24,3.74,2.4,1002.27,1001.98,1001.4,1001.05,1000.56,1002.94,1002.17,1001.43,1001.06,1002.56,5337,8275.4,7341.6
 2022/07/07-11:30,699,699.5,697,697.5,3901,694.45,687.18,681.34,678.62,676.7,3901,7374.6,4383.02,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,15,30,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.71,8.61,4.01,2.82,1001.38,1001.58,1001.22,1000.94,1000.52,1002.56,1002.07,1001.42,1001.06,1001.82,3901,7799.4,7374.6
 2022/07/07-13:35,697.5,699,691.5,695,7399,694.57,687.93,682.01,679.16,677.01,7399,7235.6,4496,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,16,31,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.78,8.72,4.2,3.17,1000.38,1001.08,1000.98,1000.79,1000.45,1001.72,1001.71,1001.26,1000.97,1000.88,7399,7564,7235.6
 2022/07/07-13:40,694.5,698,692.5,693,3472,694.22,688.41,682.54,679.61,677.27,3472,6608.5,4552.58,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,17,32,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.55,8.63,4.32,3.44,999.73,1000.7,1000.79,1000.67,1000.39,1000.94,1001.34,1001.09,1000.86,1000.05,3472,5212,6608.5
 2022/07/07-13:45,693.5,693.5,690,690.5,4237,693.4,688.61,682.93,679.97,677.49,4237,6464.3,4567.08,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,18,33,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,8.35,4.36,3.65,999.06,1000.29,1000.57,1000.53,1000.32,1000.14,1000.91,1000.89,1000.73,999.39,4237,4869.2,6464.3
 2022/07/07-13:50,690.5,693,690,691,3449,692.86,688.84,683.32,680.33,677.71,3449,6383.5,4484.23,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,19,34,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92,8.1,4.4,3.85,999.39,1000.33,1000.58,1000.53,1000.33,999.64,1000.6,1000.73,1000.63,999.23,3449,4491.6,6383.5
 2022/07/07-13:55,691,691.5,689,690,3682,692.23,688.95,683.65,680.65,677.91,3682,6123.6,4440.52,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,20,35,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82,7.78,4.41,4.01,999.23,1000.16,1000.48,1000.47,1000.3,999.35,1000.37,1000.6,1000.55,999.31,3682,4447.8,6123.6
 2022/07/07-14:00,690.5,692,689,689,2691,691.51,688.95,683.91,680.92,678.1,2691,5535.1,4417.6,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,21,36,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76,7.4,4.39,4.14,999.09,1000.01,1000.38,1000.4,1000.27,999.19,1000.2,1000.5,1000.48,999.16,2691,3506.2,5535.1
 2022/07/07-14:05,689.5,691,689,689,2846,690.95,688.96,684.16,681.18,678.28,2846,4296.5,4444.8,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,22,37,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93,7.04,4.37,4.27,999.27,1000.01,1000.36,1000.39,1000.27,999.24,1000.13,1000.45,1000.45,999.18,2846,3381,4296.5
 2022/07/07-14:10,689.5,691.5,687.5,691,4803,690.96,689.15,684.49,681.51,678.49,4803,4181.7,4519.23,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,23,38,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.66,6.84,4.38,4.43,1000,1000.28,1000.49,1000.47,1000.31,999.4,1000.11,1000.43,1000.43,999.63,4803,3494.2,4181.7
 2022/07/07-14:15,691,693,689.5,692.5,2110,691.3,689.47,684.88,681.87,678.72,2110,3859,4522.52,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,24,39,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,6.73,4.42,4.62,1000.43,1000.46,1000.57,1000.53,1000.34,999.7,1000.19,1000.45,1000.45,1000.21,2110,3226.4,3859
 2022/07/07-14:20,692.5,694.5,689,690,3454,691.01,689.52,685.13,682.13,678.91,3454,3814.3,4562.4,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,25,40,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,6.43,4.4,4.73,999.62,1000.07,1000.36,1000.39,1000.27,999.83,1000.21,1000.45,1000.45,1000.03,3454,3180.8,3814.3
 2022/07/07-14:25,690.5,691.5,690,691,1074,691.01,689.66,685.42,682.42,679.11,1074,3181.8,4533.42,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,26,41,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,6.22,4.39,4.86,999.99,1000.2,1000.42,1000.43,1000.29,1000.01,1000.26,1000.46,1000.45,999.8,1074,2857.4,3181.8
 2022/07/07-14:30,690.5,693,689.5,691.5,1592,691.12,689.84,685.72,682.72,679.31,1592,2993.8,4518.1,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,27,42,19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,6.04,4.39,5,1000.13,1000.25,1000.43,1000.44,1000.3,1000.04,1000.25,1000.45,1000.45,1000.06,1592,2606.6,2993.8
 2022/07/07-14:35,691.5,695,691.5,694,2709,691.76,690.23,686.12,683.09,679.55,2709,2841,4486.23,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,28,43,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,6.02,4.43,5.18,1000.83,1000.57,1000.59,1000.54,1000.36,1000.14,1000.28,1000.45,1000.45,1000.48,2709,2187.8,2841
 2022/07/07-14:40,694,696,692,693,2660,692.04,690.5,686.46,683.42,679.78,2660,2762.1,4394.73,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,29,44,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,5.91,4.45,5.33,1000.37,1000.38,1000.49,1000.48,1000.33,1000.33,1000.35,1000.48,1000.47,1000.6,2660,2297.8,2762.1
 2022/07/07-14:45,693,693.5,688.5,689,3074,691.36,690.35,686.58,683.6,679.93,3074,2701.3,4406.17,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,30,45,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.47,5.52,4.36,5.37,999.14,999.79,1000.18,1000.27,1000.22,1000.12,1000.25,1000.42,1000.43,999.76,3074,2221.8,2701.3
 2022/07/07-14:50,689,690.5,686.5,689,3879,690.84,690.23,686.7,683.78,680.08,3879,2820.1,4408.85,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,31,46,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,5.16,4.27,5.41,999.31,999.81,1000.17,1000.26,1000.22,999.92,1000.14,1000.36,1000.39,999.23,3879,2782.8,2820.1
 2022/07/07-14:55,689,691.5,687,688,2669,690.21,690.01,686.76,683.92,680.21,2669,2802.4,4392.52,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,32,47,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,4.75,4.16,5.42,999.16,999.69,1000.09,1000.2,1000.19,999.5,999.92,1000.23,1000.3,999.24,2669,2998.2,2802.4
 2022/07/07-15:00,688.5,689.5,687,688,3702,689.72,689.82,686.82,684.05,680.34,3702,2692.3,4412.35,           ,           ,0,           ,0,0,0,0,0,           ,           ,           ,           ,0,0,48,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15,4.39,4.05,5.42,999.33,999.72,1000.09,1000.2,1000.19,999.24,999.76,1000.13,1000.23,999.25,3702,3196.8,2692.3
